row_id,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,attack_name,difficulty,category,novel_attack
15817,0,tcp,telnet,SF,21,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0.00,0.33,0.25,0.22,0.50,0.75,0.67,99,98,0.41,0.05,0.01,0.02,0.00,0.00,0.17,0.52,mscan,7,probe,1
19571,0,udp,private,SF,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,190,189,0.99,0.01,0.01,0.00,0.00,0.00,0.00,0.00,snmpgetattack,0,r2l,1
19881,4,tcp,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,9,12,1.00,0.00,0.11,0.25,0.00,0.00,0.00,0.00,guess_passwd,6,r2l,0
18587,0,udp,private,SF,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,108,107,0.99,0.02,0.01,0.00,0.00,0.00,0.00,0.00,snmpgetattack,1,r2l,1
5510,4,tcp,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,91,78,0.85,0.03,0.01,0.03,0.00,0.00,0.11,0.00,guess_passwd,7,r2l,0
16343,0,tcp,http,RSTR,50004,2920,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,10,0.00,0.00,0.33,0.10,1.00,0.00,0.20,255,255,1.00,0.00,0.00,0.00,0.01,0.01,0.05,0.05,back,9,dos,0
14403,0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,7,32,0.86,0.29,0.86,0.16,0.00,0.00,0.00,0.00,warezmaster,5,r2l,0
21278,469,tcp,X11,SF,1360,17984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,1,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,xsnoop,0,r2l,1
9380,0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,141,42,0.18,0.04,0.18,0.05,0.00,0.00,0.00,0.00,warezmaster,4,r2l,0
1136,280,tcp,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,140,42,0.18,0.04,0.18,0.05,0.00,0.00,0.00,0.00,warezmaster,2,r2l,0
3493,0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,127,27,0.21,0.06,0.21,0.00,0.00,0.00,0.00,0.00,warezmaster,4,r2l,0
21304,300,tcp,other,SF,244,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,12,0.05,0.01,0.00,0.00,0.00,0.00,0.04,0.83,httptunnel,4,u2r,1
16512,0,tcp,telnet,SF,121,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,107,0.42,0.02,0.00,0.00,0.00,0.00,0.01,0.03,guess_passwd,10,r2l,0
12721,4,tcp,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,162,144,0.88,0.02,0.01,0.01,0.00,0.00,0.06,0.00,guess_passwd,9,r2l,0
9437,2,tcp,smtp,SF,4485,1125,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,4,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,sendmail,0,r2l,1
9557,0,tcp,ftp,SF,26,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,154,70,0.45,0.03,0.01,0.00,0.00,0.00,0.00,0.00,guess_passwd,7,r2l,0
8185,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,31,31,1.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,snmpgetattack,0,r2l,1
17159,2,tcp,telnet,SF,24,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.00,0.00,0.00,0.40,1.00,0.00,0.60,209,85,0.33,0.02,0.00,0.02,0.00,0.00,0.88,0.69,mscan,8,probe,1
20498,8036,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,79,0.31,0.03,0.00,0.00,0.01,0.03,0.11,0.16,processtable,8,dos,1
10528,0,udp,private,SF,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,121,120,0.99,0.02,0.01,0.00,0.00,0.00,0.00,0.00,snmpgetattack,1,r2l,1
732,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,251,0.98,0.01,0.01,0.00,0.00,0.00,0.00,0.00,snmpgetattack,0,r2l,1
20496,2,tcp,telnet,SF,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.00,0.09,0.00,0.82,1.00,0.00,1.00,189,95,0.50,0.02,0.01,0.00,0.00,0.00,0.63,0.27,mscan,8,probe,1
16534,0,tcp,other,RSTR,244,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,16,0.06,0.02,0.00,0.00,0.00,0.00,0.07,1.00,httptunnel,7,u2r,1
9432,0,tcp,http,RSTR,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,6,10,0.00,0.00,0.17,0.10,1.00,0.00,0.20,255,251,0.98,0.01,0.00,0.00,0.00,0.00,0.01,0.01,back,9,dos,0
8010,0,tcp,other,SF,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,115,14,0.12,0.06,0.01,0.00,0.00,0.00,0.07,0.57,httptunnel,8,u2r,1
4019,0,tcp,ftp_data,SF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,50,0.20,0.03,0.20,0.00,0.29,0.00,0.02,0.00,rootkit,7,u2r,0
266,0,tcp,ftp,SF,26,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,179,85,0.47,0.03,0.01,0.00,0.00,0.00,0.00,0.00,guess_passwd,7,r2l,0
8487,5,tcp,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,89,76,0.84,0.03,0.01,0.03,0.00,0.00,0.11,0.00,guess_passwd,7,r2l,0
5187,2,tcp,telnet,SF,24,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.00,0.00,0.50,0.67,1.00,0.00,0.50,143,90,0.32,0.03,0.01,0.02,0.02,0.01,0.90,0.63,mscan,7,probe,1
15086,0,tcp,http,RSTR,27496,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.25,0.25,1.00,0.00,0.00,255,229,0.90,0.01,0.00,0.00,0.00,0.00,0.02,0.01,back,5,dos,0
15486,0,tcp,ftp,SF,26,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,143,67,0.47,0.03,0.01,0.00,0.00,0.00,0.00,0.00,guess_passwd,7,r2l,0
106,31,tcp,telnet,SF,197,1608,0,0,0,1,0,1,1,0,0,1,2,1,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,248,32,0.13,0.03,0.00,0.00,0.00,0.00,0.00,0.00,ps,0,u2r,1
11129,2,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,254,1.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,snmpgetattack,5,r2l,1
